location_name,cause_name,measure,number_change_1990_2019,age_structure_contribution,age_structure_contribution_Q1,age_structure_contribution_Q3,population_size_contribution,population_size_contribution_Q1,population_size_contribution_Q3,all_other_reasons_contribution,all_other_reasons_contribution_Q1,all_other_reasons_contribution_Q3,number_attributed_to_age_structure,number_attributed_to_age_structure_Q1,number_attributed_to_age_structure_Q3,number_attributed_to_population_size,number_attributed_to_population_size_Q1,number_attributed_to_population_size_Q3,number_attributed_to_all_other_reasons,number_attributed_to_all_other_reasons_Q1,number_attributed_to_all_other_reasons_Q3
Cabo Verde,Injuries,YLDs,7753.4,3,-76.7,18.7,159,453.2,95.2,-62.1,-13.9,-276.5,236.4,-5947,1449.6,12331.5,35135.1,7383.9,-4814.4,-1080.1,-21434.7
Cabo Verde,Transport injuries,YLDs,1332.8,39.2,36.1,44,-48.8,-41.8,-56,109.6,105.8,112,522,480.5,586.9,-649.9,-557.4,-747,1460.7,1409.6,1492.8
Cabo Verde,Self-harm and interpersonal violence,YLDs,4016.1,33.7,31.9,35.3,58.1,50.6,61.4,8.2,14.1,6.7,1353.7,1280.1,1418.4,2333.6,2032.1,2467.7,328.9,268.3,565.6
Cabo Verde,Unintentional injuries,YLDs,2404.5,73.1,64,89.9,-32.1,-20.7,-57.7,59,56.7,67.8,1757.5,1539,2161.3,-771.8,-1387,-498.4,1418.9,1363.9,1630.2
Cabo Verde,Sense organ diseases,YLDs,1509.8,30.1,25.9,33.5,76.1,68.2,92.2,-6.2,-1.7,-18.1,454.6,390.4,505.3,1149.1,1029.7,1392.2,-94,-25.2,-272.8
Chad,All causes,YLDs,4382980.9,-31.8,-234.8,8.8,295.9,1002,171.5,-164.2,-667.2,-80.3,-1391794.5,-10291941,385390.9,12969929,43917465.2,7517672.5,-7195153.6,-29242543.3,-3520082.5
Chad,"Communicable, maternal, neonatal, and nutritional diseases",YLDs,2722126.7,-19.6,-535.1,608.5,342.6,-2630.5,2858.4,-223,-2223.3,2122.1,-533944,-14565677.7,16563461.5,9326114.6,-71606489.3,77808547.1,-6070043.9,-60520742.7,57765154.5
Chad,HIV/AIDS and sexually transmitted infections,YLDs,259199,-2.9,-15.2,7.2,85.9,74.5,92.8,17.1,18.4,22.4,-7639.1,-39426.1,18571.7,222523.2,193018.4,240475.6,44314.9,47608.9,58149.4
Chad,Respiratory infections and tuberculosis,YLDs,607142,-39.7,-857,857.5,380.6,-2972,3417.3,-241,-2460.3,2214.4,-240767.3,-5203209.1,5206517.5,2311024.2,-18044153.5,20747693.4,-1463114.9,-14937342.3,13444778
Chad,Enteric infections,YLDs,1196931.1,-19.9,-66.1,7.3,220.5,148.7,294.3,-100.6,-128.2,-56.1,-238171.9,-791162.8,87650.9,2639069.7,1780347.9,3523037.6,-1203966.6,-1534943.6,-671067.6
Chad,Neglected tropical diseases and malaria,YLDs,184297.2,-9.4,-529.2,575,363.5,-3141.4,3522.8,-254,-2893.7,2666.4,-17349.2,-975246.8,1059638.3,669853.1,-5789509.6,6492497.1,-468206.7,-5332953.1,4914168.5
Chad,Maternal and neonatal disorders,YLDs,826986.4,-34.1,-134.8,10.3,236.4,141.2,339,-102.3,-104.2,-51.5,-281672.9,-1115089.4,85481.3,1954836.2,1167335,2803784.7,-846176.8,-425829.9,-861708.8
Chad,Nutritional deficiencies,YLDs,-160362.1,23.4,-79.3,113.2,-116.7,-1162.3,762.2,193.3,-775.4,1341.6,-37500.3,-181527.3,127128.6,187069.1,-1222324.5,1863926.6,-309930.9,-2151417.2,1243489.7
Chad,Non-communicable diseases,YLDs,1353369.2,-15,-21.5,-8.5,125.7,120.5,133.3,-10.6,-11.8,-12,-203399.1,-115320,-291444.9,1700595.8,1631469.9,1804531,-143827.5,-159717,-162780.7
Chad,Neoplasms,YLDs,126285.6,-6.3,-3.5,-9,89.2,83.6,91.6,17.2,17.5,19.9,-8012.6,-11409.9,-4466.5,112589.4,105622.6,115629.1,21708.8,22066.4,25129.4
Chad,Cardiovascular diseases,YLDs,202741.7,-37.5,-28.2,-48.9,155.4,126.6,168.5,-17.9,-19.6,1.5,-75999.5,-57072.2,-99219.3,315012.5,256682.5,341633.9,-36271.3,-39672.8,3131.4
Chad,Chronic respiratory diseases,YLDs,54027.1,-282,-151.6,-670.5,749,1546.5,466.5,-366.9,-214.9,-776,-152382.1,-362233.4,-81893.7,404650.3,252048.1,835509.8,-198241.1,-116127.4,-419249.4
Chad,Digestive diseases,YLDs,119419.3,-23.8,-16.4,-31.7,152.7,133.9,156.6,-29,-17.4,-24.9,-28372.5,-19606.5,-37909.4,182391.5,159845.3,187010.8,-34599.7,-20819.6,-29682.2
Chad,Neurological disorders,YLDs,100406,-4,-2.3,-5.5,96.4,93.9,99.2,7.6,6.3,8.4,-4007.8,-2314.2,-5572,96832,94257.4,99638.6,7581.8,6339.4,8462.7
Chad,Mental disorders,YLDs,134974,-1.6,-3.7,0.8,95.7,101,96.7,5.9,2.5,2.8,-2111.1,-5010.7,1080.3,129174,130510,136263.5,7911,3383.6,3721.1
Chad,Substance use disorders,YLDs,10536.1,-3.8,-0.6,-6.6,96.6,95.9,96.4,7.2,10.7,4.2,-400.3,-62.7,-697.7,10182.7,10103.3,10157.7,753.7,1130.6,441.1
Chad,Diabetes and kidney diseases,YLDs,85689.3,-4.4,-1.6,-7.1,86.1,80.2,89.7,18.3,17.3,21.5,-3753.5,-1399,-6043.2,73765.3,68705.5,76882.5,15677.5,14850,18382.8
Chad,Skin and subcutaneous diseases,YLDs,51104.6,1,-0.3,2.7,98.1,95.9,96,0.9,1.3,4.3,503.2,-140.6,1376.9,50123.6,49032,49039.8,477.8,2213.1,687.9
Chad,Musculoskeletal disorders,YLDs,72141.6,-11,-14,-7.9,111.6,102.3,107.3,-0.6,5.6,6.7,-7937.4,-10103.5,-5688,80541.9,73799.5,77424.2,-462.9,4030.1,4820.9
Chad,Injuries,YLDs,307485,-1.2,-13.4,8.1,141.1,120.8,177.3,-39.9,-28.9,-63.9,-3537.5,-41183,24991,433770.3,371346.5,545096.7,-122747.8,-196428.6,-88852.5
Chad,Transport injuries,YLDs,109533.2,-2.5,-11.3,4.8,113.9,101.2,132.3,-11.4,-21,-5.9,-2692.8,-12328,5240.7,124725.3,110801,144871.9,-12499.2,-23010.7,-6508.5
Chad,Self-harm and interpersonal violence,YLDs,59941.4,8,12.8,3,160.3,137.7,165.8,-68.4,-50.6,-68.8,4821.6,1799.3,7696.5,96097,82549.7,99386.4,-40977.2,-30304.8,-41244.3
Chad,Unintentional injuries,YLDs,138010.4,-6.8,-37.7,9.2,162.5,121.3,229,-55.8,-30.5,-91.4,-9330.5,-51963.1,12741.6,224291,167348.1,316101.8,-76950.1,-126128.3,-42079.3
Chad,Sense organ diseases,YLDs,44372.8,-18.6,-14.9,-22.4,120.2,108.3,130.2,-1.6,-7.9,6.6,-8250.5,-6624.4,-9921,53328.2,48068,57777.1,-704.9,-3483.3,2929.2
Côte d'Ivoire,All causes,YLDs,1515849.3,48.2,47.5,49.5,-40.9,-39.6,-57.2,92.7,109.8,90.1,729924.3,719366.3,750344.3,-619597,-600333.5,-867566.7,1405522,1365838.5,1664049.6
Côte d'Ivoire,"Communicable, maternal, neonatal, and nutritional diseases",YLDs,-579547.1,42.6,41,44.1,-16,-16.6,-28.7,73.4,72.5,87.6,-247082.3,-237717.2,-255510.9,93001.5,166042.9,96134.6,-425466.3,-420170.8,-507872.8
Côte d'Ivoire,HIV/AIDS and sexually transmitted infections,YLDs,94729.9,38.9,36.1,40.7,-144.3,-112,-127.3,205.4,171.4,191.2,36856.9,34210.2,38534.8,-136725.9,-106133.3,-120591.1,194599,162328.4,181110.8
Côte d'Ivoire,Respiratory infections and tuberculosis,YLDs,-202406.7,39.1,37.5,40.4,-13,-24.6,-5.7,73.9,65.3,87.1,-79184.4,-75933.1,-81821.5,26393.3,11612.3,49724.3,-149615.5,-132197.5,-176198
Côte d'Ivoire,Enteric infections,YLDs,-380831.9,35.2,33.8,36.2,1.7,-7.9,6.6,63.1,57.2,74.1,-134014.9,-128784.3,-137909,-6573.6,-24973.3,30147,-240243.5,-217949.7,-282194.6
Côte d'Ivoire,Neglected tropical diseases and malaria,YLDs,179100.4,50.3,48.6,53.6,-52.7,-43.7,-50.9,102.4,102.3,90.1,90051.3,87126.5,95944.4,-94304.6,-78269.9,-91215.5,183353.7,161425.8,183189.4
Côte d'Ivoire,Maternal and neonatal disorders,YLDs,494686.5,102.5,153.7,89.5,-105.4,-156.1,-97.4,103,102.4,107.9,506943,442555.1,760088.6,-521570.8,-481729.9,-772002,509314.3,506600,533861.3
Côte d'Ivoire,Nutritional deficiencies,YLDs,-18119.2,40.2,39.4,41,-29.7,-13.8,-16.9,89.4,72.8,77.5,-7290.9,-7137.9,-7435.6,5376.9,2505,3060.6,-16205.2,-13188.5,-14041.9
Côte d'Ivoire,Non-communicable diseases,YLDs,1794333,3.4,-4.6,9.9,135.5,121.7,152.2,-38.9,-31.6,-47.6,61269,-82275.2,178221.9,2431320.9,2183800.8,2730086.5,-698256.9,-567689.7,-853478.2
Côte d'Ivoire,Neoplasms,YLDs,216026.3,17.5,13.6,21.5,87.4,82.5,91.9,-4.9,-4,-5.5,37881.8,29406,46469,188765.6,178208.1,198553,-10621.2,-11932.7,-8650.8
Côte d'Ivoire,Cardiovascular diseases,YLDs,323305.4,28.3,24.4,31.3,87.9,80,99,-16.2,-11.4,-23.4,91555.6,101327.5,79046.6,284229.7,258802.8,320001.3,-52479.9,-36824.9,-75742.5
Côte d'Ivoire,Chronic respiratory diseases,YLDs,72848.8,29.9,27.6,31.5,80.4,73.4,91.2,-10.2,-18.8,-4.9,21747.7,20105.4,22971.7,58559.4,53456.8,66448.6,-7458.3,-13705.3,-3579.6
Côte d'Ivoire,Digestive diseases,YLDs,121034.9,23.9,19.2,27.3,112.5,101.8,129,-36.3,-29.1,-48.2,28899.7,23236.5,33014,136105.7,123244.1,156168.7,-43970.5,-35223.2,-58370.3
Côte d'Ivoire,Neurological disorders,YLDs,153975.3,7.4,5.1,9.8,94.3,88.9,96.7,-1.7,-1.8,1.3,11378.3,15132.9,7916.7,145218.1,136875.8,148833.7,-2621.2,-2775.2,1966.6
Côte d'Ivoire,Mental disorders,YLDs,195414.6,10.7,13.2,8.4,87.6,87.9,89.1,1.6,-1.1,2.5,20996.9,16480.3,25832,171209.9,171730.3,174017.7,3207.9,-2147.7,4916.7
Côte d'Ivoire,Substance use disorders,YLDs,23400.1,15.8,12.6,19,77.1,79.5,82,7.1,1.6,5.4,3701.9,2947.6,4435.9,18048.3,18591.7,19178,1649.9,1274.6,372.5
Côte d'Ivoire,Diabetes and kidney diseases,YLDs,165138,11.6,15.8,7.4,100,102.6,95.4,-11.7,-10,-11.3,19184.3,12148.1,26102.6,165207.6,157614.8,169443.8,-19254,-16454,-18579.5
Côte d'Ivoire,Skin and subcutaneous diseases,YLDs,64685.4,-3.9,-1.8,-5.7,109.5,110.3,98.3,-5.6,-4.6,3.5,-2551.1,-1180.6,-3693.7,70856,63608,71348.7,-3619.5,-2969.6,2258
Côte d'Ivoire,Musculoskeletal disorders,YLDs,146724.1,14,11.1,17.1,81,78.3,83.4,5,4.6,5.6,20563.4,16245.3,25089,118775.9,114857.9,122306.8,7384.8,6777.2,8172
Côte d'Ivoire,Injuries,YLDs,301063.3,-40.4,-15.9,-74.2,306.5,237.3,411.1,-166.2,-121.4,-236.9,-121539.5,-223281,-47975.3,922882.2,1237696,714479.4,-500279.4,-365440.8,-713351.7
Côte d'Ivoire,Transport injuries,YLDs,98365.5,-11.7,-2.3,-21.5,208.2,187.8,249.6,-96.4,-128,-85.5,-11556.9,-21154,-2246.6,204785.4,184732.3,245471.9,-94863.1,-125952.3,-84120.2
Côte d'Ivoire,Self-harm and interpersonal violence,YLDs,121512.3,15.4,12.3,18.3,83.5,82.5,91.8,1.1,-0.8,-4.1,18765.9,14888.1,22235.9,101404.3,100266.9,111572.7,1342,-4948.5,-990.5
Côte d'Ivoire,Unintentional injuries,YLDs,81185.5,82.8,103.7,74.5,-161.8,-119.3,-317.2,179.1,144.7,313.5,67192.9,60511.2,84226.2,-131398.6,-257538.3,-96825.8,145391.2,117500.2,254497.6
Côte d'Ivoire,Sense organ diseases,YLDs,84316,7.9,10.4,5.5,92.1,89.3,91,0,0.2,3.5,6662.2,4634.5,8807.4,77676.6,75305.6,76713.1,-22.8,203,2968.3
Gambia,All causes,YLDs,75588.4,41.6,40.7,42.6,-9.2,-10.8,-9.4,67.6,66.8,70,31441.3,30797.7,32205,-6978.9,-7081.6,-8154,51125.9,50465,52944.8
Gambia,"Communicable, maternal, neonatal, and nutritional diseases",YLDs,-122690.6,37.7,36.9,38.7,2.7,-2.6,6.2,59.6,55.1,65.7,-46265.7,-45226.7,-47501.9,-3327.1,-7638.8,3187.6,-73097.8,-67550,-80651.6
Gambia,HIV/AIDS and sexually transmitted infections,YLDs,55981.5,-188.1,-1941.3,1898.4,90.9,-437.2,538.9,197.3,-1361.2,1502.4,-105324.5,-1086766.3,1062740.7,50872.3,-244744.2,301687.2,110433.7,-762014.9,841060.6
Gambia,Respiratory infections and tuberculosis,YLDs,-21290.3,35.9,35,36.7,5,-1.1,7.9,59.1,55.4,66.2,-7639.9,-7443.5,-7806,-1072.3,-1684.4,243.4,-12578.1,-11800,-14090.2
Gambia,Enteric infections,YLDs,-18414.9,36.8,35.9,37.5,-0.2,-3.1,2.3,63.4,60.1,67.2,-6775.1,-6610.2,-6909.3,42.9,-430.5,562,-11682.7,-11075.1,-12366.7
Gambia,Neglected tropical diseases and malaria,YLDs,-61930.9,30.5,29.1,31.5,2.6,-4.7,5.2,66.9,63.3,75.6,-18906.1,-18029,-19503.4,-1609.3,-3227.6,2925.2,-41415.5,-39199.9,-46827.1
Gambia,Maternal and neonatal disorders,YLDs,-11120.8,46.3,44.4,48.7,-2.1,-0.7,-6.9,55.8,52,62.6,-5150.4,-4932.5,-5416.4,236.5,768.8,81.4,-6206.9,-5785.9,-6957.1
Gambia,Nutritional deficiencies,YLDs,-2418.2,39.9,39.3,40.4,0.2,-5.3,-8.1,59.9,64.9,68.8,-964.6,-950.1,-975.8,-3.9,127,194.9,-1449.6,-1569.4,-1662.9
Gambia,Non-communicable diseases,YLDs,179558.9,-19,-12.3,-26.7,171.2,162.4,179.1,-52.2,-50.1,-52.3,-34174.8,-22058.2,-47985.9,307474.3,291568,321540.5,-93740.6,-89950.9,-93995.7
Gambia,Neoplasms,YLDs,23129,-4.6,-2,-6.8,95.7,92.5,95.5,8.8,11.3,9.6,-1056.5,-1570.5,-467.6,22139.6,21386,22079.9,2045.8,2210.6,2619.6
Gambia,Cardiovascular diseases,YLDs,41089.8,10.4,15,5.7,100.5,101.5,96.6,-10.9,-11.6,-7.2,4270.2,2324.6,6145.1,41310.7,39693.7,41711,-4491.1,-2945.9,-4749.1
Gambia,Chronic respiratory diseases,YLDs,8658.4,20.5,16.9,23.8,95.6,105.3,88.6,-16.1,-12.4,-22.2,1776.3,1463.4,2064.2,8273.7,7670.5,9113.2,-1391.7,-1076.3,-1918.2
Gambia,Digestive diseases,YLDs,10332.9,13.2,19.9,3.8,155.9,136.6,188.7,-69.2,-56.5,-92.5,1365.5,2058.5,392.6,16113,14115.5,19495.5,-7145.7,-5841.2,-9555.3
Gambia,Neurological disorders,YLDs,13944,5.7,3.7,7.9,95.4,93,97.9,-1,-0.8,-1.6,792.2,1097.3,516.8,13296.8,12964.7,13648.6,-145,-118,-221.4
Gambia,Mental disorders,YLDs,20559.4,11.6,14.1,9.2,89.1,86.2,91.8,-0.7,-0.3,-1,2391.6,1887,2896.9,18309.9,17729.7,18876.9,-142.1,-204.5,-67.1
Gambia,Substance use disorders,YLDs,2103.2,9.9,13.1,7.3,87.3,83.1,86,2.9,3.8,6.7,207.2,153.2,274.9,1835.8,1748.3,1809.1,60.1,140.9,80
Gambia,Diabetes and kidney diseases,YLDs,14897.4,-7.4,-11.4,-4,104.4,100.2,113,3,-1.6,3.8,-1107.3,-1697.9,-603,15555.4,14931.9,16831.9,449.2,-236.6,568.5
Gambia,Skin and subcutaneous diseases,YLDs,6015.8,-3.6,-1.5,-5.1,103.4,101.1,106.4,0.2,-1.3,0.4,-216.3,-304.9,-87.8,6221.6,6081.3,6398.2,10.5,-77.5,22.3
Gambia,Musculoskeletal disorders,YLDs,12039.8,12.1,14.7,9.7,83.4,81.2,85.2,4.5,4.1,5.1,1461.2,1167.4,1774.3,10036.4,10263.1,9776.1,542.2,489.5,609.4
Gambia,Injuries,YLDs,18720.1,96.2,145.9,80.5,-187.5,-120.5,-398.2,191.3,140,352.3,18003.8,15065.9,27316.9,-35091.5,-22548.5,-74552.1,35807.8,26202.8,65955.2
Gambia,Transport injuries,YLDs,8021.6,-195.5,-1707.9,1643.8,782.7,-5074.9,5979.4,-487.2,-4171.5,3531.1,-15683.2,-137003.1,131861.3,62783.8,-407087.5,479641.1,-39079.1,-334616.5,283247.7
Gambia,Self-harm and interpersonal violence,YLDs,4362.7,10.4,13.1,8.1,88.7,86.9,90.6,0.8,0.1,1.3,455,351.6,570.5,3871,3789.8,3953.3,36.7,2.5,57.8
Gambia,Unintentional injuries,YLDs,6335.8,54.8,53.2,58.6,-56.1,-40.9,-81.1,101.2,122.4,87.7,3474.6,3372.9,3715.9,-3552,-2594.3,-5136.6,6413.3,5557.2,7756.5
Gambia,Sense organ diseases,YLDs,6872.1,16.4,13.9,18.9,87.9,84.5,89.6,-4.3,-3.4,-3.5,1129.8,1301.9,952.2,6040.6,5806,6159.5,-298.4,-235.9,-239.6
Ghana,All causes,YLDs,1698439.4,44,42.7,45.8,-24.7,-16.7,-23.6,80.7,74,77.9,747608.1,725790.9,777170.4,-419947.3,-283883.5,-401046.8,1370778.6,1256531.9,1322315.8
Ghana,"Communicable, maternal, neonatal, and nutritional diseases",YLDs,-1363342.5,39,37.8,40.4,2.5,-0.9,-4.7,58.6,60.5,66.9,-531031.7,-515320.5,-550428.4,-34034.9,12475.5,63942,-798275.9,-825389.6,-911964
Ghana,HIV/AIDS and sexually transmitted infections,YLDs,609424,104.5,169.2,81.1,-18.6,-0.3,-63.6,14,-5.6,19.3,637122.7,1031043.1,494001.5,-113152.9,-2043.7,-387447.1,85454.2,-34172,117466.2
Ghana,Respiratory infections and tuberculosis,YLDs,-56382.4,37.7,35.1,39.7,-32.1,-26.6,-43.8,94.4,108.8,87,-21235.3,-19768.7,-22367.7,18094.2,15012.7,24722.1,-53241.3,-49027.3,-61335.8
Ghana,Enteric infections,YLDs,-1657664,32.3,31.2,33.1,15.9,13.8,19.5,51.8,47.4,55,-534886.3,-517107.7,-549091.2,-263522.1,-228372.6,-322822.9,-859255.5,-785749.9,-912183.7
Ghana,Neglected tropical diseases and malaria,YLDs,278350.9,76.6,67.9,98.5,-75.7,-107.6,-63.8,99.1,109.1,95.9,213256.9,189133,274142.9,-210747.8,-177678.1,-299556.5,275841.8,266895.9,303764.5
Ghana,Maternal and neonatal disorders,YLDs,213997.1,78.1,118.4,66.4,-47.8,-42.9,-83.6,69.8,65.1,76.4,167039.6,142161,253420.3,-102346.9,-178837.4,-91709.8,149304.3,139414.2,163545.9
Ghana,Nutritional deficiencies,YLDs,-120649.1,37.4,36.5,38.1,4.2,-0.6,7.7,58.4,54.2,64.1,-45075,-44025.1,-45988.2,-5079.3,-9240.1,692.7,-70494.7,-65420.7,-77316.7
Ghana,Non-communicable diseases,YLDs,2659076.8,12.8,16.6,8.5,93.1,105.2,87.5,-5.8,-13.7,-4.1,339178.6,226001.8,441430.6,2474285.5,2327389.9,2798229.8,-154387.2,-109743.8,-365154.8
Ghana,Neoplasms,YLDs,320130.2,17.3,12.5,21.8,95.4,101,89,-12.8,-10.9,-13.5,55509.7,40083.8,69828.4,305466.8,285042.2,323265.2,-40846.2,-34740.3,-43218.7
Ghana,Cardiovascular diseases,YLDs,582708.4,25.7,21.4,29.7,78.6,71.2,85.3,-4.3,-0.9,-6.7,149676.4,124717.9,173349.3,458153.4,414655.6,497301.3,-25121.4,-39310.9,-5296.5
Ghana,Chronic respiratory diseases,YLDs,117784.6,24.4,20.6,27.7,87,80.8,95.9,-11.4,-16.5,-8.5,28795.3,24271.9,32660.8,102468.3,112924,95148.9,-13479,-10025.1,-19411.3
Ghana,Digestive diseases,YLDs,165473.9,29.8,26.4,32.1,86.9,79.4,97.4,-16.7,-11.5,-23.8,49234.1,43748.5,53115.6,143792,131447.3,161093.4,-27552.1,-19089,-39368.1
Ghana,Neurological disorders,YLDs,193572.9,11,13.6,8.2,85.1,80.5,87.2,3.9,4.7,5.8,21315,15793.6,26358.4,164704.9,155895.9,168741.5,7553,11318.6,9037.8
Ghana,Mental disorders,YLDs,259365.2,14.4,11.3,17.6,86,80.1,89,-0.4,-0.2,2.3,37346,29204.6,45628.3,223053.3,207712.6,230785.5,-1034.2,-624.8,6024.2
Ghana,Substance use disorders,YLDs,50614.3,-0.2,-4.7,3.8,81.3,79.1,83.9,19,17.2,20.8,-123.4,-2362,1915.4,41132.7,40015.1,42447.6,9605,10528.8,8683.8
Ghana,Diabetes and kidney diseases,YLDs,274603.7,-3.1,-8.4,0.8,98,89.6,91,5.1,18.7,8.2,-8432,-22946.1,2168.9,269152.4,246073.8,249815.5,13883.3,22619.3,51475.9
Ghana,Skin and subcutaneous diseases,YLDs,69030.7,-4,-0.2,-7.1,92.4,107,89.9,11.6,0.2,10.3,-2772.7,-144.3,-4912.8,63774.3,62042.8,73832,8029.1,111.5,7132.1
Ghana,Musculoskeletal disorders,YLDs,182764.2,17.2,13.8,20.7,77.9,75.8,79.1,4.9,3.4,7.1,31405.3,25207.6,37868.2,142426.7,138595.5,144492,8932.2,13064.5,6300.6
Ghana,Injuries,YLDs,402705.1,-27.7,-14.2,-42.2,209.5,174.6,245.9,-81.7,-103.7,-60.4,-111750.6,-169953.3,-57161.2,843662.3,703196.1,990079.8,-329206.6,-243329.8,-417421.4
Ghana,Transport injuries,YLDs,219492.5,-5.7,-0.7,-10.9,137.1,128.7,150.5,-31.4,-28,-39.5,-12535.6,-1636,-24002.8,300988.8,282491.8,330261.4,-68960.8,-61363.3,-86766.1
Ghana,Self-harm and interpersonal violence,YLDs,84169,12.9,16.7,9.1,89.3,88.5,98.1,-2.2,-5.2,-7.2,10886.8,14040.9,7635.2,75137.3,74488.6,82577.3,-1855.2,-4360.6,-6043.5
Ghana,Unintentional injuries,YLDs,99043.7,170.7,127.1,470.7,-427,-1637,-273.8,356.3,1266.3,246.8,169101.6,125869,466176.1,-422951,-1621355.8,-271217,352893.1,1254223.4,244391.7
Ghana,Sense organ diseases,YLDs,100568.6,17.5,14.1,20.7,82.1,77.5,85.5,0.4,0.4,1.8,17630.4,14196.9,20847.2,82564.9,77948.9,86006.3,373.3,1772.5,365.5
Guinea,All causes,YLDs,-341353.1,43.5,42.5,44.9,-12.9,-22.7,-25.8,69.4,77.8,83.3,-148515.5,-145088,-153186.5,44033.8,77361.5,87969.7,-236871.4,-265528.1,-284234.8
Guinea,"Communicable, maternal, neonatal, and nutritional diseases",YLDs,-1276977.7,38.3,36.1,39.9,-11.6,-13.5,-29.1,73.3,73.6,93,-488540.9,-461315.6,-510025.6,148199,172443.3,371727.8,-936635.8,-1187389.9,-939395.3
Guinea,HIV/AIDS and sexually transmitted infections,YLDs,201650.3,-30.4,-10.2,-72.4,64.8,56.7,83.5,65.7,53.5,88.9,-61400.8,-146094.8,-20550.2,130585.4,114335.1,168469.2,132465.7,107865.4,179275.9
Guinea,Respiratory infections and tuberculosis,YLDs,-479367.3,35.8,33.5,37.2,-7.1,-19.1,1.4,71.3,61.4,85.6,-171520.5,-160614.5,-178493.6,33829.6,-6736.5,91373.9,-341676.4,-294137.2,-410126.7
Guinea,Enteric infections,YLDs,-292653.4,34.2,32.2,35.6,-2.4,-15,2.3,68.2,62.1,82.8,-100077.2,-104271.1,-94309.8,7096.8,-6783.8,43868.8,-199673.1,-181598.5,-242212.5
Guinea,Neglected tropical diseases and malaria,YLDs,218964.1,120.7,-124.8,339.9,-183.9,-1266.3,600.8,163.3,-376,1026.4,264193.5,-273183,744272.5,-402731.2,-2772657.3,1315505.8,357501.7,-823358.8,2247348.9
Guinea,Maternal and neonatal disorders,YLDs,-101646.8,45,42.3,48,-12.1,-32.2,-6.2,67.1,58.2,90,-45791.1,-42952.2,-48786,12343.3,32748.9,6257.5,-68199,-59118.3,-91443.5
Guinea,Nutritional deficiencies,YLDs,-138557.8,33.1,29.5,34.7,-5.2,-27.8,1.6,72.1,63.7,98.3,-45800.3,-40862.9,-48094.6,7150.8,-2206,38465.8,-99908.3,-136160.7,-88257.3
Guinea,Non-communicable diseases,YLDs,786273.3,-135.2,-357.9,-64.1,413,252.8,845.5,-177.8,-387.6,-88.7,-1063353.1,-2814296.6,-503827.3,3247468.2,1987479.9,6647813.6,-1397841.7,-3047243.7,-697379.2
Guinea,Neoplasms,YLDs,121567.2,-15,-10.3,-19.9,103.1,101.2,111,11.9,8.9,9.1,-18263.8,-12484.7,-24223.4,125380.4,122987,134912.7,14450.6,10877.9,11064.9
Guinea,Cardiovascular diseases,YLDs,154770.7,-38.2,-26.8,-52,147.7,123,180,-9.4,-28,3.8,-59173,-41467,-80446.8,228555.1,190366.9,278617,-14611.3,-43399.5,5870.9
Guinea,Chronic respiratory diseases,YLDs,35161.1,434.8,-3048,2734.1,-989.7,-7003.7,8240.7,654.9,-5092.6,4369.6,152893,-1071727.1,961356.7,-347992.8,-2462590.7,2897518.3,230260.8,-1790630.1,1536395.1
Guinea,Digestive diseases,YLDs,48302.4,307.4,-1139.5,1874.7,-674.3,-5027.1,3086.9,466.8,-1847.4,3252.4,148503.8,-550390.6,905526.4,-325694.8,-2428231.9,1491051.4,225493.4,-892358.5,1571007.9
Guinea,Neurological disorders,YLDs,69508.4,-4.6,-1.7,-7.2,103.5,103.1,112.8,1.1,-1.4,-5.6,-3172.3,-1199.4,-5008.4,71928.6,71653.8,78411.3,752.1,-3894.5,-946
Guinea,Mental disorders,YLDs,86657.6,3.9,1.1,7.2,92.9,89.4,94.3,3.2,3.4,4.6,3370.9,6255.2,932.5,80471.7,77434.8,81695.5,2815,2967.6,4029.5
Guinea,Substance use disorders,YLDs,7918.1,0.2,-2.4,3.6,86.3,85.4,87,13.5,11.1,15.3,18.3,-186.4,284.7,6831.2,6758.2,6889.3,1068.7,1215.3,875.3
Guinea,Diabetes and kidney diseases,YLDs,66385.9,-9.5,-14.9,-4.4,97.4,108.5,88.9,12.1,15.6,6.4,-6304.7,-2938.4,-9876.9,64673.3,58990.5,72010,8017.3,10333.8,4252.8
Guinea,Skin and subcutaneous diseases,YLDs,31075,-3,-0.1,-5.1,104.5,107,99.6,-1.5,-1.9,0.4,-944.9,-1583.3,-22.6,32483.1,30961.3,33261.9,-463.1,-603.6,136.3
Guinea,Musculoskeletal disorders,YLDs,53150.3,-5.2,-2.2,-8,95.7,101.6,95.3,9.5,6.4,6.9,-2774.4,-1171.6,-4244.5,50868.7,50664,53983.2,5056.1,3411.5,3657.9
Guinea,Injuries,YLDs,149351.3,131.5,-372.6,647.7,-258,-2015.5,1426.9,226.5,-954.3,1467.8,196395.1,-556446.2,967315.1,-385318.5,-3010214.9,2131131.6,338274.7,-1425334.2,2192251.2
Guinea,Transport injuries,YLDs,56478,-41.2,-1316.4,1146.4,282,-3310.4,3783.3,-140.8,-2366.9,2264,-23249.2,-743500.7,647458.5,159251,-1869630.3,2136758.6,-79523.8,-1336780,1278649.7
Guinea,Self-harm and interpersonal violence,YLDs,60879.2,-0.1,-1.6,1.9,69.3,72.9,75.1,30.8,25.2,26.6,-48.7,-987.6,1135,42205.9,44406.6,45693.9,18722,15337.6,16172.9
